Person 1: (29, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8061: (20, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8062: (13, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8063: (29, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8064: (2, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8065: (26, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8066: (15, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8067: (17, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8068: (1, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8069: (17, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8070: (29, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8071: (22, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8072: (10, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8073: (24, 17), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8074: (16, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8075: (28, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8076: (19, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8077: (22, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8078: (9, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8079: (15, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8080: (17, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8081: (25, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8082: (3, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8083: (28, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8084: (9, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8085: (21, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8086: (21, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8087: (1, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8088: (0, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8089: (11, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8090: (19, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8091: (20, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8092: (16, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8093: (28, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8094: (13, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8095: (8, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8096: (7, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8097: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8098: (10, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8099: (22, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8100: (26, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8101: (22, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8102: (26, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8103: (8, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8104: (8, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8105: (5, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8106: (2, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8107: (0, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8108: (15, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8109: (3, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8110: (26, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8111: (26, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8112: (11, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8113: (18, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8114: (26, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8115: (6, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8116: (21, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8117: (29, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8118: (14, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8119: (17, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8120: (20, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8121: (23, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8122: (0, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8123: (13, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8124: (15, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8125: (20, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8126: (14, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8127: (4, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8128: (5, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8129: (5, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8130: (14, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8131: (23, 2), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8132: (0, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8133: (18, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8134: (1, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8135: (22, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8136: (15, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8137: (17, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8138: (29, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8139: (13, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8140: (22, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8141: (15, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8142: (17, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8143: (14, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8144: (11, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8145: (12, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8146: (8, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8147: (3, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8148: (2, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8149: (28, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8150: (28, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8151: (5, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8152: (29, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8153: (0, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8154: (18, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8155: (3, 19), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8156: (19, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8157: (8, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8158: (10, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8159: (20, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8160: (8, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8161: (4, 16), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8162: (14, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8163: (19, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8164: (18, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8165: (5, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8166: (15, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8167: (0, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8168: (29, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8169: (13, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8170: (23, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8171: (29, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8172: (10, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8173: (24, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8174: (30, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8175: (10, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8176: (10, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8177: (10, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8178: (18, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8179: (0, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8180: (11, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8181: (22, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8182: (14, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8183: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8184: (5, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8185: (5, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8186: (18, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8187: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8188: (9, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8189: (29, 24), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8190: (22, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8191: (13, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8192: (24, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8193: (2, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8194: (29, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8195: (6, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8196: (23, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8197: (24, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8198: (3, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8199: (25, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8200: (1, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8201: (13, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8202: (23, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8203: (17, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8204: (19, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8205: (26, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8206: (15, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8207: (24, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8208: (20, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8209: (13, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8210: (20, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8211: (15, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8212: (18, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8213: (15, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8214: (12, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8215: (20, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8216: (24, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8217: (6, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8218: (19, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8219: (30, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8220: (6, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8221: (6, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8222: (0, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8223: (9, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8224: (19, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8225: (30, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8226: (7, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8227: (11, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8228: (29, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8229: (17, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8230: (26, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8231: (14, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8232: (26, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8233: (6, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8234: (27, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8235: (19, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8236: (1, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8237: (5, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8238: (10, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8239: (24, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8240: (0, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8241: (29, 4), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8242: (14, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8243: (4, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8244: (27, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8245: (3, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8246: (22, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8247: (6, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8248: (29, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8249: (7, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8250: (6, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8251: (1, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8252: (22, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8253: (19, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8254: (12, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8255: (7, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8256: (28, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8257: (26, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8258: (1, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8259: (27, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8260: (21, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8261: (3, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8262: (14, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8263: (20, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8264: (28, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8265: (4, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8266: (24, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8267: (15, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8268: (10, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8269: (26, 13), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8270: (26, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8271: (0, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8272: (14, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8273: (29, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8274: (0, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8275: (27, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8276: (21, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8277: (14, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8278: (25, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8279: (5, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8280: (23, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8281: (5, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8282: (1, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8283: (0, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8284: (17, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8285: (12, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8286: (26, 5), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8287: (2, 20), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8288: (5, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8289: (27, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8290: (12, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8291: (1, 1), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8292: (16, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8293: (5, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8294: (18, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8295: (7, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8296: (5, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8297: (1, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8298: (8, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8299: (9, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8300: (1, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8301: (19, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8302: (18, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8303: (29, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8304: (29, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8305: (0, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8306: (21, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8307: (2, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8308: (7, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8309: (3, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8310: (30, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8311: (26, 5), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8312: (14, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8313: (21, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8314: (24, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8315: (29, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8316: (20, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8317: (0, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8318: (24, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8319: (8, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8320: (0, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8321: (20, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8322: (10, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8323: (16, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8324: (0, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8325: (28, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8326: (8, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8327: (14, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8328: (29, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8329: (0, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8330: (1, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8331: (17, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8332: (21, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8333: (11, 1), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8334: (17, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8335: (27, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8336: (3, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8337: (21, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8338: (14, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8339: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8340: (10, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8341: (22, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8342: (9, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8343: (1, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8344: (0, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8345: (7, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8346: (28, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8347: (17, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8348: (19, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8349: (20, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8350: (20, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8351: (12, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8352: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8353: (29, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8354: (21, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8355: (1, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8356: (9, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8357: (29, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8358: (3, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8359: (16, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8360: (27, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8361: (8, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8362: (23, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8363: (15, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8364: (28, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8365: (11, 1), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8366: (4, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8367: (10, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8368: (16, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8369: (12, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8370: (27, 5), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8371: (6, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8372: (2, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8373: (2, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8374: (11, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8375: (2, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8376: (0, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8377: (14, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8378: (24, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8379: (23, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8380: (28, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8381: (8, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8382: (28, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8383: (28, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8384: (19, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8385: (19, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8386: (26, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8387: (17, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8388: (21, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8389: (1, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8390: (7, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8391: (16, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8392: (29, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8393: (26, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8394: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8395: (20, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8396: (9, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8397: (11, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8398: (21, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8399: (18, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8400: (29, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8401: (8, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8402: (29, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8403: (1, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8404: (28, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8405: (0, 21), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8406: (11, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8407: (20, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8408: (23, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8409: (30, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8410: (29, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8411: (12, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8412: (28, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8413: (21, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8414: (12, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8415: (11, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8416: (26, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8417: (27, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8418: (24, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8419: (8, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8420: (10, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8421: (27, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 8422: (3, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8423: (15, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8424: (9, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8425: (1, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8426: (1, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8427: (3, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8428: (5, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8429: (18, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8430: (24, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8431: (9, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8432: (24, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8433: (20, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8434: (15, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8435: (1, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8436: (26, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 8437: (17, 23), status: SUSCEPTIBLE, was infected 1 time(s).
