Person 1: (49, 11), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4304: (0, 41), status: INFECTED, was infected 70 time(s).
Person 4305: (2, 46), status: INFECTED, was infected 60 time(s).
Person 4306: (43, 49), status: IMMUNE, was infected 63 time(s).
Person 4307: (44, 0), status: IMMUNE, was infected 63 time(s).
Person 4308: (27, 33), status: INFECTED, was infected 65 time(s).
Person 4309: (14, 1), status: IMMUNE, was infected 64 time(s).
Person 4310: (10, 25), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4311: (21, 12), status: INFECTED, was infected 65 time(s).
Person 4312: (25, 29), status: IMMUNE, was infected 62 time(s).
Person 4313: (32, 32), status: INFECTED, was infected 63 time(s).
Person 4314: (48, 20), status: INFECTED, was infected 63 time(s).
Person 4315: (6, 0), status: INFECTED, was infected 63 time(s).
Person 4316: (1, 48), status: INFECTED, was infected 67 time(s).
Person 4317: (30, 33), status: INFECTED, was infected 65 time(s).
Person 4318: (20, 49), status: IMMUNE, was infected 63 time(s).
Person 4319: (35, 48), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4320: (34, 13), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4321: (45, 34), status: IMMUNE, was infected 62 time(s).
Person 4322: (38, 22), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4323: (12, 34), status: INFECTED, was infected 63 time(s).
Person 4324: (7, 30), status: INFECTED, was infected 66 time(s).
Person 4325: (19, 49), status: IMMUNE, was infected 65 time(s).
Person 4326: (0, 10), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4327: (35, 2), status: INFECTED, was infected 61 time(s).
Person 4328: (15, 36), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4329: (16, 6), status: IMMUNE, was infected 63 time(s).
Person 4330: (49, 2), status: INFECTED, was infected 63 time(s).
Person 4331: (7, 22), status: IMMUNE, was infected 65 time(s).
Person 4332: (36, 0), status: IMMUNE, was infected 71 time(s).
Person 4333: (24, 17), status: INFECTED, was infected 65 time(s).
Person 4334: (32, 30), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4335: (15, 19), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4336: (38, 49), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4337: (28, 49), status: INFECTED, was infected 65 time(s).
Person 4338: (26, 4), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4339: (23, 25), status: INFECTED, was infected 66 time(s).
Person 4340: (48, 15), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4341: (38, 7), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4342: (24, 8), status: INFECTED, was infected 69 time(s).
Person 4343: (11, 12), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4344: (34, 16), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4345: (18, 49), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4346: (12, 45), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4347: (1, 9), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4348: (0, 10), status: INFECTED, was infected 66 time(s).
Person 4349: (34, 7), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4350: (18, 10), status: INFECTED, was infected 65 time(s).
Person 4351: (27, 1), status: IMMUNE, was infected 64 time(s).
Person 4352: (42, 38), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4353: (26, 0), status: INFECTED, was infected 66 time(s).
Person 4354: (18, 34), status: IMMUNE, was infected 64 time(s).
Person 4355: (26, 12), status: IMMUNE, was infected 63 time(s).
Person 4356: (22, 13), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4357: (1, 21), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4358: (36, 49), status: IMMUNE, was infected 65 time(s).
Person 4359: (29, 2), status: INFECTED, was infected 61 time(s).
Person 4360: (9, 24), status: INFECTED, was infected 68 time(s).
Person 4361: (46, 49), status: IMMUNE, was infected 63 time(s).
Person 4362: (0, 17), status: IMMUNE, was infected 66 time(s).
Person 4363: (34, 49), status: INFECTED, was infected 65 time(s).
Person 4364: (36, 40), status: IMMUNE, was infected 69 time(s).
Person 4365: (41, 22), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4366: (45, 12), status: IMMUNE, was infected 63 time(s).
Person 4367: (40, 42), status: IMMUNE, was infected 66 time(s).
Person 4368: (25, 5), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4369: (40, 15), status: IMMUNE, was infected 64 time(s).
Person 4370: (32, 18), status: INFECTED, was infected 67 time(s).
Person 4371: (34, 38), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4372: (21, 25), status: INFECTED, was infected 67 time(s).
Person 4373: (14, 33), status: INFECTED, was infected 64 time(s).
Person 4374: (33, 44), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4375: (7, 37), status: INFECTED, was infected 64 time(s).
Person 4376: (47, 29), status: IMMUNE, was infected 62 time(s).
Person 4377: (28, 2), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4378: (14, 18), status: IMMUNE, was infected 65 time(s).
Person 4379: (46, 16), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4380: (30, 26), status: IMMUNE, was infected 63 time(s).
Person 4381: (21, 49), status: INFECTED, was infected 69 time(s).
Person 4382: (39, 42), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4383: (21, 0), status: INFECTED, was infected 67 time(s).
Person 4384: (41, 20), status: INFECTED, was infected 65 time(s).
Person 4385: (13, 12), status: INFECTED, was infected 66 time(s).
Person 4386: (49, 45), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4387: (38, 30), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4388: (49, 10), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4389: (17, 5), status: IMMUNE, was infected 63 time(s).
Person 4390: (38, 15), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4391: (7, 19), status: INFECTED, was infected 65 time(s).
Person 4392: (46, 1), status: IMMUNE, was infected 61 time(s).
Person 4393: (38, 16), status: INFECTED, was infected 65 time(s).
Person 4394: (17, 0), status: INFECTED, was infected 66 time(s).
Person 4395: (16, 47), status: INFECTED, was infected 60 time(s).
Person 4396: (18, 28), status: INFECTED, was infected 65 time(s).
Person 4397: (0, 28), status: IMMUNE, was infected 69 time(s).
Person 4398: (11, 49), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4399: (32, 9), status: IMMUNE, was infected 64 time(s).
Person 4400: (12, 45), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4401: (15, 5), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4402: (45, 22), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4403: (28, 25), status: IMMUNE, was infected 68 time(s).
Person 4404: (49, 45), status: INFECTED, was infected 65 time(s).
Person 4405: (25, 27), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4406: (48, 31), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4407: (50, 39), status: IMMUNE, was infected 64 time(s).
Person 4408: (16, 37), status: INFECTED, was infected 66 time(s).
Person 4409: (5, 33), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4410: (6, 36), status: IMMUNE, was infected 63 time(s).
Person 4411: (18, 47), status: IMMUNE, was infected 57 time(s).
Person 4412: (48, 16), status: IMMUNE, was infected 66 time(s).
Person 4413: (1, 46), status: INFECTED, was infected 64 time(s).
Person 4414: (41, 49), status: SUSCEPTIBLE, was infected 68 time(s).
Person 4415: (17, 25), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4416: (37, 42), status: IMMUNE, was infected 67 time(s).
Person 4417: (45, 36), status: SUSCEPTIBLE, was infected 68 time(s).
Person 4418: (47, 0), status: IMMUNE, was infected 63 time(s).
Person 4419: (37, 24), status: IMMUNE, was infected 68 time(s).
Person 4420: (17, 7), status: IMMUNE, was infected 66 time(s).
Person 4421: (31, 44), status: IMMUNE, was infected 63 time(s).
Person 4422: (49, 28), status: INFECTED, was infected 68 time(s).
Person 4423: (17, 0), status: INFECTED, was infected 66 time(s).
Person 4424: (22, 32), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4425: (17, 34), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4426: (4, 27), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4427: (32, 16), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4428: (29, 13), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4429: (12, 36), status: INFECTED, was infected 67 time(s).
Person 4430: (0, 30), status: IMMUNE, was infected 63 time(s).
Person 4431: (10, 3), status: INFECTED, was infected 63 time(s).
Person 4432: (32, 13), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4433: (32, 13), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4434: (49, 38), status: IMMUNE, was infected 62 time(s).
Person 4435: (6, 30), status: INFECTED, was infected 64 time(s).
Person 4436: (5, 14), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4437: (20, 12), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4438: (47, 36), status: IMMUNE, was infected 62 time(s).
Person 4439: (20, 10), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4440: (24, 0), status: INFECTED, was infected 67 time(s).
Person 4441: (36, 13), status: IMMUNE, was infected 67 time(s).
Person 4442: (0, 45), status: INFECTED, was infected 66 time(s).
Person 4443: (33, 6), status: IMMUNE, was infected 63 time(s).
Person 4444: (44, 44), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4445: (12, 7), status: IMMUNE, was infected 65 time(s).
Person 4446: (42, 10), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4447: (24, 22), status: INFECTED, was infected 66 time(s).
Person 4448: (15, 46), status: IMMUNE, was infected 63 time(s).
Person 4449: (38, 22), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4450: (24, 9), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4451: (13, 34), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4452: (0, 24), status: INFECTED, was infected 68 time(s).
Person 4453: (32, 35), status: IMMUNE, was infected 66 time(s).
Person 4454: (34, 37), status: INFECTED, was infected 64 time(s).
Person 4455: (20, 6), status: INFECTED, was infected 63 time(s).
Person 4456: (7, 11), status: INFECTED, was infected 65 time(s).
Person 4457: (42, 8), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4458: (18, 0), status: INFECTED, was infected 66 time(s).
Person 4459: (24, 39), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4460: (4, 35), status: IMMUNE, was infected 65 time(s).
Person 4461: (26, 32), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4462: (12, 18), status: INFECTED, was infected 67 time(s).
Person 4463: (29, 36), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4464: (16, 30), status: IMMUNE, was infected 65 time(s).
Person 4465: (49, 8), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4466: (16, 44), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4467: (3, 28), status: INFECTED, was infected 67 time(s).
Person 4468: (19, 26), status: INFECTED, was infected 63 time(s).
Person 4469: (1, 15), status: INFECTED, was infected 66 time(s).
Person 4470: (38, 27), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4471: (6, 20), status: INFECTED, was infected 65 time(s).
Person 4472: (13, 21), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4473: (23, 7), status: IMMUNE, was infected 64 time(s).
Person 4474: (18, 26), status: INFECTED, was infected 66 time(s).
Person 4475: (48, 6), status: INFECTED, was infected 64 time(s).
Person 4476: (26, 17), status: INFECTED, was infected 66 time(s).
Person 4477: (49, 7), status: IMMUNE, was infected 66 time(s).
Person 4478: (10, 25), status: IMMUNE, was infected 64 time(s).
Person 4479: (43, 10), status: SUSCEPTIBLE, was infected 60 time(s).
Person 4480: (26, 40), status: INFECTED, was infected 64 time(s).
Person 4481: (25, 3), status: IMMUNE, was infected 63 time(s).
Person 4482: (30, 25), status: IMMUNE, was infected 66 time(s).
Person 4483: (30, 8), status: INFECTED, was infected 66 time(s).
Person 4484: (5, 6), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4485: (18, 33), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4486: (36, 17), status: IMMUNE, was infected 66 time(s).
Person 4487: (0, 12), status: INFECTED, was infected 65 time(s).
Person 4488: (34, 36), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4489: (40, 30), status: INFECTED, was infected 65 time(s).
Person 4490: (12, 0), status: INFECTED, was infected 64 time(s).
Person 4491: (18, 6), status: IMMUNE, was infected 63 time(s).
Person 4492: (48, 3), status: IMMUNE, was infected 64 time(s).
Person 4493: (26, 47), status: IMMUNE, was infected 63 time(s).
Person 4494: (14, 28), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4495: (0, 39), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4496: (27, 21), status: IMMUNE, was infected 64 time(s).
Person 4497: (32, 49), status: INFECTED, was infected 66 time(s).
Person 4498: (15, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4499: (39, 34), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4500: (27, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4501: (32, 21), status: IMMUNE, was infected 67 time(s).
Person 4502: (5, 15), status: IMMUNE, was infected 63 time(s).
Person 4503: (13, 1), status: IMMUNE, was infected 66 time(s).
Person 4504: (15, 23), status: INFECTED, was infected 64 time(s).
Person 4505: (1, 6), status: IMMUNE, was infected 63 time(s).
Person 4506: (44, 45), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4507: (21, 21), status: IMMUNE, was infected 63 time(s).
Person 4508: (4, 4), status: IMMUNE, was infected 64 time(s).
Person 4509: (24, 35), status: SUSCEPTIBLE, was infected 68 time(s).
Person 4510: (0, 42), status: IMMUNE, was infected 65 time(s).
Person 4511: (43, 45), status: IMMUNE, was infected 64 time(s).
Person 4512: (27, 48), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4513: (45, 7), status: INFECTED, was infected 66 time(s).
Person 4514: (32, 2), status: SUSCEPTIBLE, was infected 58 time(s).
Person 4515: (23, 14), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4516: (29, 10), status: IMMUNE, was infected 66 time(s).
Person 4517: (0, 14), status: IMMUNE, was infected 63 time(s).
Person 4518: (45, 14), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4519: (0, 16), status: IMMUNE, was infected 67 time(s).
Person 4520: (20, 20), status: IMMUNE, was infected 64 time(s).
Person 4521: (38, 11), status: INFECTED, was infected 63 time(s).
Person 4522: (14, 17), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4523: (29, 21), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4524: (37, 37), status: INFECTED, was infected 64 time(s).
Person 4525: (12, 37), status: INFECTED, was infected 64 time(s).
Person 4526: (49, 30), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4527: (2, 42), status: INFECTED, was infected 62 time(s).
Person 4528: (11, 0), status: IMMUNE, was infected 61 time(s).
Person 4529: (6, 48), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4530: (34, 31), status: IMMUNE, was infected 64 time(s).
Person 4531: (7, 11), status: INFECTED, was infected 65 time(s).
Person 4532: (40, 18), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4533: (11, 36), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4534: (4, 12), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4535: (44, 13), status: IMMUNE, was infected 64 time(s).
Person 4536: (10, 33), status: IMMUNE, was infected 65 time(s).
Person 4537: (14, 42), status: IMMUNE, was infected 63 time(s).
Person 4538: (6, 8), status: SUSCEPTIBLE, was infected 61 time(s).
Person 4539: (49, 10), status: INFECTED, was infected 64 time(s).
Person 4540: (31, 19), status: IMMUNE, was infected 64 time(s).
Person 4541: (37, 34), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4542: (40, 11), status: INFECTED, was infected 64 time(s).
Person 4543: (45, 49), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4544: (49, 15), status: IMMUNE, was infected 64 time(s).
Person 4545: (49, 28), status: INFECTED, was infected 67 time(s).
Person 4546: (37, 12), status: IMMUNE, was infected 62 time(s).
Person 4547: (29, 14), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4548: (38, 1), status: INFECTED, was infected 64 time(s).
Person 4549: (0, 27), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4550: (0, 12), status: INFECTED, was infected 63 time(s).
Person 4551: (21, 36), status: INFECTED, was infected 65 time(s).
Person 4552: (36, 23), status: IMMUNE, was infected 63 time(s).
Person 4553: (2, 17), status: SUSCEPTIBLE, was infected 61 time(s).
Person 4554: (26, 49), status: IMMUNE, was infected 63 time(s).
Person 4555: (17, 20), status: INFECTED, was infected 64 time(s).
Person 4556: (20, 6), status: INFECTED, was infected 64 time(s).
Person 4557: (11, 0), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4558: (4, 33), status: INFECTED, was infected 63 time(s).
Person 4559: (25, 3), status: IMMUNE, was infected 65 time(s).
Person 4560: (30, 28), status: INFECTED, was infected 65 time(s).
Person 4561: (9, 3), status: INFECTED, was infected 63 time(s).
Person 4562: (1, 23), status: IMMUNE, was infected 65 time(s).
Person 4563: (36, 0), status: SUSCEPTIBLE, was infected 70 time(s).
Person 4564: (15, 24), status: INFECTED, was infected 68 time(s).
Person 4565: (12, 18), status: INFECTED, was infected 67 time(s).
Person 4566: (42, 1), status: IMMUNE, was infected 68 time(s).
Person 4567: (29, 22), status: IMMUNE, was infected 63 time(s).
Person 4568: (19, 28), status: IMMUNE, was infected 65 time(s).
Person 4569: (31, 40), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4570: (23, 11), status: IMMUNE, was infected 63 time(s).
Person 4571: (26, 35), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4572: (49, 31), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4573: (24, 10), status: INFECTED, was infected 65 time(s).
Person 4574: (17, 18), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4575: (49, 27), status: INFECTED, was infected 63 time(s).
Person 4576: (18, 43), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4577: (9, 22), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4578: (26, 49), status: IMMUNE, was infected 63 time(s).
Person 4579: (38, 31), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4580: (43, 11), status: SUSCEPTIBLE, was infected 61 time(s).
Person 4581: (24, 36), status: INFECTED, was infected 69 time(s).
Person 4582: (37, 37), status: IMMUNE, was infected 64 time(s).
Person 4583: (20, 30), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4584: (0, 29), status: IMMUNE, was infected 65 time(s).
Person 4585: (50, 22), status: IMMUNE, was infected 64 time(s).
Person 4586: (19, 25), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4587: (30, 24), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4588: (49, 7), status: INFECTED, was infected 66 time(s).
Person 4589: (43, 39), status: IMMUNE, was infected 61 time(s).
Person 4590: (20, 22), status: IMMUNE, was infected 63 time(s).
Person 4591: (4, 6), status: INFECTED, was infected 63 time(s).
Person 4592: (35, 42), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4593: (32, 0), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4594: (9, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4595: (18, 39), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4596: (46, 16), status: IMMUNE, was infected 62 time(s).
Person 4597: (0, 13), status: INFECTED, was infected 69 time(s).
Person 4598: (37, 43), status: IMMUNE, was infected 62 time(s).
Person 4599: (0, 4), status: SUSCEPTIBLE, was infected 69 time(s).
Person 4600: (33, 46), status: IMMUNE, was infected 63 time(s).
Person 4601: (22, 28), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4602: (25, 32), status: INFECTED, was infected 64 time(s).
Person 4603: (0, 4), status: INFECTED, was infected 65 time(s).
Person 4604: (16, 22), status: IMMUNE, was infected 65 time(s).
Person 4605: (26, 33), status: IMMUNE, was infected 64 time(s).
Person 4606: (49, 19), status: INFECTED, was infected 65 time(s).
Person 4607: (25, 32), status: IMMUNE, was infected 67 time(s).
Person 4608: (20, 25), status: IMMUNE, was infected 66 time(s).
Person 4609: (0, 7), status: IMMUNE, was infected 66 time(s).
Person 4610: (45, 0), status: INFECTED, was infected 67 time(s).
Person 4611: (18, 1), status: INFECTED, was infected 66 time(s).
Person 4612: (49, 38), status: IMMUNE, was infected 64 time(s).
Person 4613: (11, 5), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4614: (4, 17), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4615: (29, 26), status: IMMUNE, was infected 64 time(s).
Person 4616: (23, 7), status: IMMUNE, was infected 62 time(s).
Person 4617: (28, 48), status: SUSCEPTIBLE, was infected 67 time(s).
Person 4618: (21, 39), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4619: (0, 16), status: IMMUNE, was infected 63 time(s).
Person 4620: (22, 15), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4621: (40, 27), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4622: (46, 49), status: IMMUNE, was infected 66 time(s).
Person 4623: (20, 7), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4624: (32, 31), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4625: (35, 9), status: IMMUNE, was infected 63 time(s).
Person 4626: (9, 47), status: IMMUNE, was infected 63 time(s).
Person 4627: (34, 33), status: INFECTED, was infected 64 time(s).
Person 4628: (4, 31), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4629: (27, 10), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4630: (49, 0), status: IMMUNE, was infected 70 time(s).
Person 4631: (12, 32), status: IMMUNE, was infected 65 time(s).
Person 4632: (49, 4), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4633: (24, 0), status: IMMUNE, was infected 70 time(s).
Person 4634: (4, 34), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4635: (36, 33), status: INFECTED, was infected 65 time(s).
Person 4636: (49, 4), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4637: (14, 10), status: INFECTED, was infected 64 time(s).
Person 4638: (18, 0), status: IMMUNE, was infected 64 time(s).
Person 4639: (8, 46), status: IMMUNE, was infected 65 time(s).
Person 4640: (6, 30), status: IMMUNE, was infected 63 time(s).
Person 4641: (46, 16), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4642: (46, 33), status: IMMUNE, was infected 63 time(s).
Person 4643: (0, 30), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4644: (34, 33), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4645: (2, 49), status: IMMUNE, was infected 65 time(s).
Person 4646: (44, 7), status: IMMUNE, was infected 63 time(s).
Person 4647: (8, 44), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4648: (32, 5), status: IMMUNE, was infected 62 time(s).
Person 4649: (21, 18), status: INFECTED, was infected 65 time(s).
Person 4650: (28, 19), status: INFECTED, was infected 65 time(s).
Person 4651: (49, 20), status: IMMUNE, was infected 67 time(s).
Person 4652: (5, 33), status: IMMUNE, was infected 63 time(s).
Person 4653: (2, 14), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4654: (1, 0), status: IMMUNE, was infected 69 time(s).
Person 4655: (44, 22), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4656: (12, 36), status: SUSCEPTIBLE, was infected 68 time(s).
Person 4657: (37, 14), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4658: (13, 17), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4659: (43, 48), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4660: (32, 47), status: IMMUNE, was infected 62 time(s).
Person 4661: (12, 28), status: INFECTED, was infected 65 time(s).
Person 4662: (11, 4), status: IMMUNE, was infected 63 time(s).
Person 4663: (49, 40), status: INFECTED, was infected 65 time(s).
Person 4664: (0, 23), status: IMMUNE, was infected 64 time(s).
Person 4665: (37, 34), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4666: (46, 34), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4667: (23, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4668: (22, 17), status: INFECTED, was infected 64 time(s).
Person 4669: (27, 48), status: INFECTED, was infected 64 time(s).
Person 4670: (17, 5), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4671: (7, 9), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4672: (26, 48), status: INFECTED, was infected 65 time(s).
Person 4673: (27, 1), status: SUSCEPTIBLE, was infected 66 time(s).
Person 4674: (40, 5), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4675: (35, 38), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4676: (17, 5), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4677: (24, 40), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4678: (16, 5), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4679: (14, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4680: (24, 17), status: IMMUNE, was infected 70 time(s).
Person 4681: (49, 17), status: IMMUNE, was infected 65 time(s).
Person 4682: (28, 32), status: INFECTED, was infected 64 time(s).
Person 4683: (25, 43), status: INFECTED, was infected 66 time(s).
Person 4684: (14, 6), status: INFECTED, was infected 63 time(s).
Person 4685: (3, 0), status: INFECTED, was infected 63 time(s).
Person 4686: (12, 19), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4687: (29, 21), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4688: (9, 44), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4689: (13, 0), status: INFECTED, was infected 67 time(s).
Person 4690: (0, 30), status: IMMUNE, was infected 65 time(s).
Person 4691: (30, 17), status: IMMUNE, was infected 65 time(s).
Person 4692: (39, 19), status: INFECTED, was infected 65 time(s).
Person 4693: (23, 26), status: IMMUNE, was infected 64 time(s).
Person 4694: (36, 49), status: INFECTED, was infected 67 time(s).
Person 4695: (8, 29), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4696: (0, 15), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4697: (25, 0), status: IMMUNE, was infected 70 time(s).
Person 4698: (30, 11), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4699: (22, 15), status: SUSCEPTIBLE, was infected 62 time(s).
Person 4700: (49, 6), status: SUSCEPTIBLE, was infected 63 time(s).
Person 4701: (38, 28), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4702: (49, 34), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4703: (18, 0), status: INFECTED, was infected 68 time(s).
Person 4704: (48, 28), status: INFECTED, was infected 68 time(s).
Person 4705: (28, 28), status: INFECTED, was infected 64 time(s).
Person 4706: (17, 22), status: IMMUNE, was infected 66 time(s).
Person 4707: (44, 33), status: INFECTED, was infected 67 time(s).
Person 4708: (45, 33), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4709: (27, 14), status: IMMUNE, was infected 63 time(s).
Person 4710: (48, 49), status: IMMUNE, was infected 66 time(s).
Person 4711: (40, 10), status: SUSCEPTIBLE, was infected 64 time(s).
Person 4712: (39, 0), status: IMMUNE, was infected 67 time(s).
Person 4713: (34, 34), status: IMMUNE, was infected 63 time(s).
Person 4714: (18, 21), status: IMMUNE, was infected 67 time(s).
Person 4715: (41, 28), status: INFECTED, was infected 68 time(s).
Person 4716: (49, 41), status: SUSCEPTIBLE, was infected 65 time(s).
Person 4717: (6, 45), status: INFECTED, was infected 65 time(s).
