Person 1: (68, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18021: (21, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18022: (38, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18023: (11, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18024: (18, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18025: (12, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18026: (62, 22), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18027: (49, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18028: (17, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18029: (1, 59), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18030: (24, 72), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18031: (0, 39), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18032: (0, 55), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18033: (68, 42), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18034: (6, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18035: (47, 56), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18036: (42, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18037: (28, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18038: (46, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18039: (39, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18040: (59, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18041: (27, 9), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18042: (1, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18043: (53, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18044: (28, 42), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18045: (0, 71), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18046: (60, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18047: (41, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18048: (25, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18049: (74, 51), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18050: (48, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18051: (40, 33), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18052: (66, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18053: (48, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18054: (46, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18055: (36, 51), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18056: (74, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18057: (0, 69), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18058: (62, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18059: (28, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18060: (0, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18061: (36, 65), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18062: (64, 27), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18063: (48, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18064: (34, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18065: (13, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18066: (16, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18067: (37, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18068: (65, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18069: (56, 66), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18070: (37, 42), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18071: (23, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18072: (56, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18073: (11, 45), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18074: (16, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18075: (3, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18076: (2, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18077: (10, 21), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18078: (66, 35), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18079: (51, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18080: (0, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18081: (48, 64), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18082: (5, 45), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18083: (10, 9), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18084: (24, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18085: (54, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18086: (39, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18087: (14, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18088: (47, 65), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18089: (27, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18090: (28, 30), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18091: (3, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18092: (74, 36), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18093: (74, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18094: (34, 18), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18095: (13, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18096: (72, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18097: (48, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18098: (14, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18099: (0, 69), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18100: (61, 30), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18101: (16, 30), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18102: (0, 33), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18103: (18, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18104: (11, 5), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18105: (50, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18106: (26, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18107: (10, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18108: (44, 5), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18109: (24, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18110: (35, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18111: (17, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18112: (0, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18113: (5, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18114: (64, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18115: (42, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18116: (24, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18117: (32, 12), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18118: (72, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18119: (52, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18120: (0, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18121: (72, 10), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18122: (17, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18123: (4, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18124: (29, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18125: (32, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18126: (0, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18127: (40, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18128: (1, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18129: (1, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18130: (74, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18131: (74, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18132: (2, 59), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18133: (38, 5), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18134: (44, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18135: (57, 22), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18136: (6, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18137: (74, 39), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18138: (34, 17), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18139: (40, 66), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18140: (31, 52), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18141: (33, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18142: (8, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18143: (59, 60), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18144: (37, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18145: (23, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18146: (39, 62), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18147: (48, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18148: (1, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18149: (30, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18150: (61, 31), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18151: (32, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18152: (38, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18153: (17, 28), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18154: (68, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18155: (21, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18156: (5, 17), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18157: (38, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18158: (14, 33), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18159: (61, 27), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18160: (24, 18), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18161: (36, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18162: (58, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18163: (9, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18164: (35, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18165: (20, 10), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18166: (52, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18167: (55, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18168: (16, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18169: (36, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18170: (28, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18171: (47, 50), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18172: (24, 9), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18173: (59, 72), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18174: (60, 13), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18175: (12, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18176: (48, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18177: (56, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18178: (29, 73), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18179: (66, 66), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18180: (74, 34), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18181: (59, 24), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18182: (66, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18183: (16, 55), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18184: (8, 35), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18185: (74, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18186: (57, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18187: (3, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18188: (74, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18189: (1, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18190: (1, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18191: (70, 37), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18192: (28, 70), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18193: (32, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18194: (34, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18195: (28, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18196: (27, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18197: (57, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18198: (37, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18199: (40, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18200: (0, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18201: (62, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18202: (62, 50), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18203: (37, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18204: (36, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18205: (10, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18206: (45, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18207: (30, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18208: (74, 23), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18209: (35, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18210: (30, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18211: (0, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18212: (35, 63), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18213: (14, 39), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18214: (28, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18215: (59, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18216: (54, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18217: (1, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18218: (44, 14), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18219: (30, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18220: (26, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18221: (0, 10), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18222: (50, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18223: (6, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18224: (50, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18225: (61, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18226: (12, 70), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18227: (40, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18228: (42, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18229: (56, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18230: (64, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18231: (2, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18232: (24, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18233: (26, 3), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18234: (38, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18235: (25, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18236: (57, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18237: (10, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18238: (68, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18239: (6, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18240: (36, 2), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18241: (24, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18242: (50, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18243: (23, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18244: (68, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18245: (26, 13), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18246: (33, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18247: (36, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18248: (52, 59), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18249: (19, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18250: (64, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18251: (12, 30), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18252: (60, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18253: (18, 53), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18254: (37, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18255: (14, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18256: (0, 34), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18257: (25, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18258: (10, 60), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18259: (62, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18260: (50, 3), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18261: (35, 5), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18262: (25, 54), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18263: (60, 45), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18264: (0, 4), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18265: (2, 18), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18266: (48, 66), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18267: (56, 48), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18268: (31, 45), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18269: (74, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18270: (9, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18271: (60, 6), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18272: (24, 68), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18273: (4, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18274: (64, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18275: (50, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18276: (74, 46), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18277: (0, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18278: (73, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18279: (32, 14), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18280: (40, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18281: (14, 65), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18282: (36, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18283: (61, 50), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18284: (46, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18285: (66, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18286: (30, 51), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18287: (72, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18288: (49, 45), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18289: (11, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18290: (0, 53), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18291: (34, 38), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18292: (11, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18293: (63, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18294: (15, 55), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18295: (14, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18296: (28, 53), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18297: (55, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18298: (11, 24), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18299: (13, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18300: (25, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18301: (17, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18302: (74, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18303: (40, 18), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18304: (44, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18305: (70, 69), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18306: (41, 66), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18307: (64, 28), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18308: (73, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18309: (17, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18310: (10, 48), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18311: (49, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18312: (21, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18313: (64, 41), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18314: (11, 56), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18315: (22, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18316: (72, 17), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18317: (65, 17), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18318: (43, 40), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18319: (22, 8), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18320: (0, 51), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18321: (55, 56), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18322: (46, 32), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18323: (59, 0), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18324: (43, 19), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18325: (4, 15), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18326: (54, 22), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18327: (0, 18), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18328: (16, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18329: (60, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18330: (4, 12), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18331: (62, 51), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18332: (70, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18333: (48, 29), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18334: (42, 69), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18335: (13, 2), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18336: (62, 26), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18337: (6, 20), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18338: (15, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18339: (62, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18340: (3, 29), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18341: (74, 64), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18342: (0, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18343: (72, 26), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18344: (44, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18345: (44, 30), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18346: (26, 45), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18347: (63, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18348: (33, 58), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18349: (49, 74), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18350: (36, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18351: (34, 26), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18352: (4, 54), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18353: (34, 57), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18354: (28, 18), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18355: (66, 36), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18356: (24, 55), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18357: (1, 44), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18358: (50, 2), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18359: (74, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18360: (39, 27), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18361: (64, 56), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18362: (42, 45), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18363: (58, 7), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18364: (20, 61), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18365: (74, 15), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18366: (17, 24), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18367: (7, 25), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18368: (9, 47), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18369: (31, 38), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18370: (0, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18371: (63, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18372: (69, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18373: (38, 16), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18374: (0, 43), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18375: (55, 74), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18376: (15, 25), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18377: (43, 10), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18378: (58, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18379: (61, 0), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18380: (41, 62), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18381: (25, 56), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18382: (51, 66), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18383: (32, 26), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18384: (35, 11), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18385: (4, 32), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18386: (14, 10), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18387: (58, 50), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18388: (60, 37), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18389: (20, 34), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18390: (63, 8), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18391: (35, 37), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18392: (50, 52), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18393: (0, 22), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18394: (10, 42), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18395: (74, 67), status: SUSCEPTIBLE, was infected 1 time(s).
Person 18396: (44, 60), status: SUSCEPTIBLE, was infected 0 time(s).
Person 18397: (63, 21), status: SUSCEPTIBLE, was infected 1 time(s).
